datetime,underlying_price,NIFTY27JAN2625200CE,NIFTY27JAN2625300CE,NIFTY27JAN2625400CE,NIFTY27JAN2625500CE,NIFTY27JAN2625600CE,NIFTY27JAN2625700CE,NIFTY27JAN2625800CE,NIFTY27JAN2625900CE,NIFTY27JAN2626000CE,NIFTY27JAN2626100CE,NIFTY27JAN2626200CE,NIFTY27JAN2626300CE,NIFTY27JAN2626400CE,NIFTY27JAN2626500CE,NIFTY27JAN2623800PE,NIFTY27JAN2623900PE,NIFTY27JAN2624000PE,NIFTY27JAN2624100PE,NIFTY27JAN2624200PE,NIFTY27JAN2624300PE,NIFTY27JAN2624400PE,NIFTY27JAN2624500PE,NIFTY27JAN2624600PE,NIFTY27JAN2624700PE,NIFTY27JAN2624800PE,NIFTY27JAN2624900PE,NIFTY27JAN2625000PE,NIFTY27JAN2625100PE,tte_minutes
12-01-2026 10:00,25564.15,0.14439992912254046,0.13787,0.13159,0.12824,0.12398,0.12026112580424977,0.11732,0.11475,0.11375,0.11369096180522667,0.11402024854970673,0.11464,0.11676,0.12025,0.18474,0.18026,0.17374,0.16725,0.1605,0.15419,0.14812,0.14258,0.13552,0.1301,0.12489861665626592,0.11957,0.11465,0.11054,21930.0
12-01-2026 10:05,25588.7,0.13313,0.12825,0.12214,0.11971,0.11604,0.11335,0.11096,0.10916,0.10861,0.10851,0.10967,0.1111,0.11368,0.11713,0.18794,0.18277972947622995,0.17721,0.17052,0.16393,0.15749149586636665,0.15106,0.14561,0.13996611171400308,0.13413264153839627,0.1284382688345721,0.12301,0.11852,0.11324407943990532,21925.0
12-01-2026 10:10,25566.95,0.1341,0.127,0.12233,0.11971,0.1164511510153094,0.11383,0.11152,0.10984,0.10919,0.10922,0.11084,0.11279920501162133,0.11531289293960822,0.11835,0.18718,0.18098,0.17484866046295044,0.1687680189267217,0.16279,0.1563,0.15058,0.14488,0.13799,0.13263,0.12756,0.12263939690951083,0.11787,0.11383,21920.0
12-01-2026 10:15,25557.55,0.14588,0.13846,0.13169,0.12799,0.12354,0.11972,0.11606,0.11398,0.11253,0.11213,0.1125953422944227,0.11392,0.1154587323526867,0.11766982652680788,0.18665128019306715,0.18007,0.17472,0.1676,0.16109,0.15445,0.14828,0.14192279987934242,0.13556,0.12978,0.1243781758704818,0.11929,0.11498361567182701,0.11116704798098145,21915.0
12-01-2026 10:20,25583.3,0.13349023741856247,0.12801,0.12396,0.12163,0.11793,0.11486,0.11166,0.11001,0.10913,0.10842,0.10982,0.11101,0.11345,0.11551624241809591,0.18773,0.18178,0.17694,0.17023,0.16337812604611107,0.15691,0.1507,0.14521,0.13843,0.13265,0.1275419957753265,0.12239635586361917,0.11752,0.11314,21910.0
12-01-2026 10:25,25574.15,0.14291643188372355,0.13623,0.12967,0.12376,0.11887,0.11599,0.11339636666653788,0.11129019264314992,0.10986982230039966,0.1095,0.11075,0.11194,0.11423,0.11789,0.18797521684316976,0.18134,0.17618,0.16883,0.1626,0.15632318921184352,0.1501959558079082,0.14418,0.13768,0.13146,0.12617,0.121287282645861,0.11655,0.11219,21905.0
12-01-2026 10:30,25584.2,0.12985081282146466,0.12478,0.1213,0.11695,0.11385,0.11154,0.10899253605271217,0.10727,0.10654,0.10672,0.1078079915136034,0.10943,0.11229,0.11575,0.1885,0.18265,0.17719,0.17009,0.16362,0.15743,0.15109,0.14506804657378247,0.13905,0.13309,0.12789,0.12261,0.1185,0.11429,21900.0
12-01-2026 10:35,25564.75,0.13492,0.1278,0.12378581533029433,0.12019,0.11652,0.11328841216192584,0.11093,0.1091,0.10819,0.108,0.10963,0.11056,0.11323087517379535,0.1173,0.18742,0.18134,0.17634,0.16927,0.16235,0.15578,0.14955,0.14395,0.13777413309458722,0.13153,0.12646,0.12132,0.11691,0.11272,21895.0
12-01-2026 10:40,25572.4,0.13601,0.12912018563040834,0.12329689155138873,0.11847116834678244,0.11433,0.11195,0.1096,0.1079,0.10715,0.10698,0.10851,0.10977,0.11257924990015547,0.11652,0.18839,0.1817,0.17701,0.1702,0.16316,0.15689,0.15047,0.14502,0.13819,0.13259,0.12758,0.12226,0.11652393961616073,0.11122248866601614,21890.0
12-01-2026 10:45,25556.8,0.1375,0.13167,0.12703,0.12366,0.119,0.11582,0.11307,0.11089,0.11015039090245798,0.10963,0.11064164227920796,0.11243874728840686,0.11478,0.11859,0.18665,0.1813,0.17556,0.16825,0.16157,0.15509,0.14904488299757562,0.14305,0.13636,0.13061,0.12534,0.11996,0.11525210240864536,0.11122,21885.0
12-01-2026 10:50,25579.85,0.1222,0.11899,0.11375,0.11161157126427101,0.10981561926103774,0.10858,0.10623,0.1048,0.10456,0.10457,0.10598131658884989,0.10778,0.11086,0.11483,0.18856,0.1833895311136901,0.17769,0.17077,0.16419,0.15771,0.1512,0.14545,0.13918,0.13364,0.12852,0.12349141604710138,0.1187,0.11488,21880.0
12-01-2026 10:55,25554.9,0.12813,0.12435,0.12022,0.1166674608217052,0.11395,0.1115,0.109,0.10761,0.10696,0.10694,0.10827577753973044,0.1101,0.11300410288397231,0.11692,0.18701,0.18147,0.17512553202538822,0.16896,0.16253,0.15615852256451074,0.15004924838618983,0.14384,0.13698,0.13174,0.1269,0.12193890246249228,0.11732,0.11312976107757139,21875.0
12-01-2026 11:00,25550.75,0.13042870488631236,0.1261,0.12254744884357827,0.11932,0.11575102818904842,0.11307,0.11061,0.10912,0.10858997032462095,0.10824,0.10971,0.11169665524634904,0.11413,0.11807,0.1863938208712298,0.1807,0.17436697203919804,0.16802,0.16163,0.15508,0.14859,0.14235380070970954,0.13622,0.13101,0.12607939851449712,0.12125032538029507,0.1166657778632264,0.11248,21870.0
12-01-2026 11:05,25538.1,0.1330598919383533,0.12782,0.1236,0.11987064568740458,0.11660107765412717,0.1137911640569163,0.11172,0.10985,0.10916,0.10888,0.1104,0.11198,0.11491,0.11861,0.18486,0.17966,0.1739,0.16705732951923877,0.16062,0.15433,0.14776,0.14223,0.13525,0.1302030953673971,0.12502,0.11987,0.11562,0.11145,21865.0
12-01-2026 11:10,25544.8,0.12866593746433286,0.12331,0.11886,0.11651,0.11347,0.11101,0.10859634402032468,0.10721,0.10706156486375358,0.10691,0.10852,0.11041,0.1133,0.11741,0.18527,0.18024,0.17423,0.16813,0.16113,0.15506,0.1488656424531738,0.14275046169636812,0.13663,0.13121,0.1263,0.1209,0.11679,0.11303,21860.0
12-01-2026 11:15,25528.8,0.12595,0.1217,0.11852662145762977,0.11598,0.11333,0.11085153315355452,0.10914116359579333,0.10818,0.10776,0.10781,0.10975,0.11188,0.11487,0.11907,0.18365,0.17819,0.17235,0.16591,0.15971,0.15341,0.14744,0.14174,0.1353,0.1302,0.12548,0.12065,0.11628,0.11298,21855.0
12-01-2026 11:20,25512.25,0.13111,0.12465,0.11983,0.11831,0.11531,0.11282,0.11091,0.10965,0.10944,0.10972,0.11151,0.1133,0.11635739057169261,0.12045,0.18148,0.17667,0.17081,0.16375,0.15824,0.1518,0.14588,0.14013,0.13384,0.12869,0.12389387771171262,0.11902,0.11468,0.11114,21850.0
12-01-2026 11:25,25509.25,0.12887,0.1246,0.12065455863856672,0.11729,0.11454,0.1123,0.11069,0.10934,0.10911,0.10999,0.11181,0.11361,0.11695,0.12117,0.1827594688312849,0.17614,0.1707,0.16363,0.15733841186530462,0.15134304572399704,0.14553,0.13962,0.13348,0.12844944531010824,0.12353,0.11867,0.11474,0.11088,21845.0
12-01-2026 11:30,25496.15,0.12283,0.11979,0.11693,0.11543,0.11285,0.11124,0.11003,0.10937,0.10944,0.11028,0.11224,0.11446,0.11778,0.12226,0.18198,0.1761959881432914,0.17028680161966323,0.16462,0.15892,0.15261,0.14665,0.14131,0.13519,0.13044,0.12596,0.12101,0.11711,0.1142,21840.0
12-01-2026 11:35,25487.1,0.12896,0.12383318480023735,0.11988,0.11806,0.11519553832224366,0.11321,0.11123593464783157,0.11034,0.1103,0.11119,0.1131,0.11494,0.11853,0.12292,0.18093,0.17561,0.17024,0.16314,0.15687735979700726,0.15104,0.14518329471301242,0.1394,0.13317,0.12833986399911668,0.12347,0.11916838221237472,0.11508,0.11171,21835.0
12-01-2026 11:40,25485.45,0.12774576521516123,0.12415115294804119,0.12019,0.11832,0.11599,0.11366,0.11195,0.11111,0.11123,0.11201,0.1137,0.11586,0.11937,0.12385,0.18081,0.17563,0.17025,0.16382,0.15778,0.15172172097647324,0.14595381076715816,0.14013,0.13359,0.12863,0.12393,0.11956,0.1155443346359351,0.11221,21830.0
12-01-2026 11:45,25476.55,0.13517,0.12957,0.12533,0.12351,0.11952,0.11682,0.11481,0.11361,0.11317,0.11357,0.11488,0.11688,0.11992,0.12409,0.18025,0.17461,0.16924,0.16224,0.15605,0.14943,0.14365,0.13787,0.13125,0.12603,0.12139,0.11699,0.1129,0.10915,21825.0
12-01-2026 11:50,25491.7,0.1293,0.12492,0.12093,0.11849,0.11541046951412673,0.11342,0.1117873962595007,0.11084690724424742,0.11052,0.111,0.11288,0.11482,0.11826,0.1227,0.18185,0.17591,0.17019,0.16313,0.15692,0.15086,0.14495,0.13939,0.13296,0.12812068950746752,0.12333,0.11901,0.11499,0.11149,21820.0
12-01-2026 11:55,25495.85,0.13106,0.12537,0.12187,0.11957,0.11614,0.11370594554424564,0.11205,0.11089,0.11093114567872663,0.11102,0.11273,0.11467,0.11789,0.12094551053741102,0.18173,0.17556,0.1694861050891779,0.16363,0.15731,0.15068,0.14477,0.13922,0.13293,0.12779,0.12291,0.11853385531379303,0.11471,0.11099935744302324,21815.0
12-01-2026 12:00,25499.2,0.12806,0.12433,0.11977,0.11788,0.11466,0.11248,0.11083,0.11000119902017022,0.10963,0.11033,0.11191,0.11395,0.11737,0.1217,0.18155,0.17572,0.1701,0.1632995832404795,0.15677,0.15024,0.14459,0.13903,0.13296,0.12752,0.12279,0.11861404550303273,0.115,0.11147141420231842,21810.0
12-01-2026 12:05,25507.65,0.13197,0.12643,0.12244,0.11894778078873225,0.11613,0.11407,0.11174952388498398,0.11057,0.1105272863611972,0.11061,0.11212,0.11396,0.11724,0.12139,0.18194,0.1763,0.16968093633973064,0.16326,0.15656,0.14995,0.14383,0.1381,0.13178,0.12652,0.12189,0.1174779318544098,0.11337,0.10923,21805.0
12-01-2026 12:10,25526.3,0.14473,0.1426,0.13664,0.13244,0.12752,0.12306,0.11986734705605273,0.11725,0.11547,0.11434,0.11538,0.11631,0.11832,0.12241,0.18380633682260053,0.17639,0.17031,0.1638,0.15637254348953772,0.1492,0.14285,0.13669,0.13021,0.1243629504910199,0.1187259083130997,0.1134,0.10869600454042694,0.10445,21800.0
12-01-2026 12:15,25577.45,0.14302,0.13618,0.13037,0.12711,0.12239,0.11946,0.11592,0.1139214818692407,0.1127,0.11224,0.11263816553902602,0.11361,0.11532,0.11883,0.18443,0.17862,0.17238,0.16537,0.15893,0.15208,0.14584,0.13976,0.13325,0.12715,0.12234,0.11758,0.11315,0.108034414131816,21795.0
12-01-2026 12:20,25614.85,0.15144,0.14443013912972572,0.1381,0.13293820518053612,0.12816,0.12403,0.12111,0.11765,0.11628,0.11484,0.11474,0.11538,0.1170604182622064,0.11973,0.186,0.17815,0.17464,0.16816,0.16208,0.15542,0.14907756071361755,0.14266,0.136,0.1306073829961263,0.12488,0.11939,0.11495,0.10922212959350226,21790.0
12-01-2026 12:25,25653.4,0.13128195909587953,0.12728,0.12805,0.12478,0.12093,0.11774,0.11503,0.11288,0.11166,0.11104,0.11111,0.11198057131013645,0.11325,0.11604,0.18872,0.18389,0.17771,0.17116,0.16556,0.15827,0.15227,0.14636,0.14013,0.1342,0.12936070817238426,0.12448,0.12027,0.11551,21785.0
12-01-2026 12:30,25668.1,0.154,0.14368,0.13897,0.134004360608394,0.12916,0.12490430096033733,0.1213,0.11878,0.11738,0.11624,0.11566,0.1161,0.11709,0.11920818434631689,0.18874888269360665,0.18248,0.17816,0.17214,0.16583,0.15888,0.1533,0.14792,0.1408,0.13493,0.1300966095933997,0.1251970533333851,0.12038,0.11487,21780.0
12-01-2026 12:35,25690.5,0.13488,0.12381,0.12445,0.12024,0.11698,0.11468,0.11213,0.11118,0.11009048667245391,0.10965,0.11016,0.11100567268383665,0.11232,0.11471,0.19113,0.18537,0.18081,0.17518,0.16841,0.1622206906315209,0.15617,0.15057,0.1447042681812638,0.13864,0.13428,0.1292332760519133,0.12421,0.11964037289153691,21775.0
12-01-2026 12:40,25684.35,0.15507,0.14910496512486904,0.14347,0.13777007428650828,0.13275,0.12895,0.12453,0.12115,0.11942326402192359,0.11829,0.11743036643038518,0.11716,0.11832,0.11999,0.18826,0.1849,0.17793,0.17149,0.1654,0.15898921011337563,0.152650189678681,0.14636726719868326,0.13995,0.13419,0.12962,0.12398,0.11870173284467497,0.114,21770.0
12-01-2026 12:45,25727.5,0.13318,0.12892949825457634,0.12466,0.11945,0.11652,0.11379469071585285,0.11134810090939562,0.10981,0.10919653112871139,0.10914,0.10916164250758235,0.10977,0.11118534875036158,0.11342,0.1931,0.18998,0.18359,0.17732,0.1711,0.16463342670800377,0.15835,0.15226109690241824,0.14586,0.1398,0.13518883374943047,0.13039,0.12548783454599133,0.12103,21765.0
12-01-2026 12:50,25724.55,0.14204,0.1373636737442023,0.13291,0.1285,0.12508,0.12156,0.11874707286855903,0.11654,0.11567,0.11427,0.11384,0.11403,0.11481,0.11638,0.19309,0.18835,0.18208,0.17651,0.16953,0.16277,0.15723,0.15112127145098425,0.14472,0.13859,0.13453,0.12962,0.1253,0.12029,21760.0
12-01-2026 12:55,25715.5,0.14309,0.13735,0.1302405404243983,0.12356,0.12039,0.11681,0.11462,0.11255120138432742,0.11168,0.11139,0.1109245040385439,0.11148,0.11248,0.11441,0.19219,0.18729,0.18184,0.17548,0.16905,0.16237,0.15666,0.15106941899909068,0.14536997569593352,0.13973969305210315,0.1341,0.12879,0.12387112963747779,0.11933,21755.0
12-01-2026 13:00,25692.65,0.13268,0.13424,0.13095,0.1273612820904919,0.12484,0.12196,0.11816,0.11592,0.11498178330074502,0.11382078635755005,0.11292,0.11315844973859733,0.11399,0.11336018299111449,0.19101,0.18652,0.18014,0.17417,0.16745927487335083,0.16101,0.15571,0.14968893912609443,0.14355747505372152,0.13751,0.1327,0.1277,0.12285,0.11824,21750.0
12-01-2026 13:05,25702.65,0.14577,0.14064329501517092,0.13579,0.1305800289708486,0.12591,0.12264,0.11964,0.11692,0.11573,0.11455,0.11356,0.11369,0.11472374865248992,0.11663,0.19162,0.18614246684841215,0.1805,0.17474,0.16804850002355332,0.16178,0.15598,0.1495531002259333,0.14297,0.13744,0.13288,0.1279565239565907,0.12314,0.11809,21745.0
12-01-2026 13:10,25710.85,0.14323,0.13453,0.12998,0.128,0.12374,0.1201,0.117,0.11471,0.11291,0.11137,0.11141,0.1113,0.11248639005226482,0.11484,0.19088,0.18534,0.18005,0.17456,0.1683,0.16214,0.15586,0.15028,0.14341,0.13825654537008292,0.13306895137434316,0.12799,0.12361,0.11846,21740.0
12-01-2026 13:15,25725.15,0.12758,0.12543,0.1204,0.11648695336992722,0.1132,0.11159,0.10962586621289927,0.10805,0.10708,0.10698364508511139,0.10713,0.10772990619466549,0.10911355740297456,0.111,0.1906453206439575,0.18479,0.18073,0.17517,0.16885,0.16266,0.15748,0.15152304002321565,0.1453,0.14016237424813688,0.13492977436036002,0.12999,0.12639,0.12145723348984527,21735.0
12-01-2026 13:20,25697.4,0.1407023991430445,0.13529,0.13031,0.12614129062307292,0.1224,0.11874,0.11536,0.11443,0.11229,0.11137,0.11111675097899677,0.11101,0.11313,0.11454312628367674,0.18904,0.18412,0.17899,0.17303,0.16696434181140393,0.16112046129514057,0.15545,0.15004,0.1433,0.13781,0.13305,0.12716,0.12213257029204695,0.11772,21730.0
12-01-2026 13:25,25704.15,0.12732,0.12404,0.11901,0.1164261299940047,0.11413,0.11166,0.10962272227328802,0.10819,0.10747294136007454,0.10714,0.10751,0.10825,0.10929049815590156,0.1106787323185892,0.18916,0.18468,0.17939,0.17361,0.16806,0.16225146393525652,0.1565,0.15087910971314933,0.1452343782209619,0.13946,0.13482050330119305,0.12991,0.1254,0.12063,21725.0
12-01-2026 13:30,25707.95,0.16035,0.152086729528269,0.14463,0.1385769343391014,0.13287008739829526,0.12772890144479213,0.12301,0.11901,0.11727,0.11597,0.11518,0.1148,0.11578,0.11723,0.18884,0.18371577398893965,0.17838,0.17289,0.16635,0.16048,0.1545381097630896,0.1485,0.14168,0.13599,0.13086634873909886,0.12557957778972406,0.12086,0.11611688862820989,21720.0
12-01-2026 13:35,25747.0,0.12697,0.13005,0.12265,0.11961306617039465,0.11733146751662506,0.11525,0.11212,0.11069183183345291,0.10947,0.10874,0.10825,0.10898,0.11004,0.11183,0.19147,0.18757,0.18138,0.17551,0.16951,0.16335,0.15791,0.15185,0.14597,0.14041338830837474,0.13462,0.1297595412212339,0.12485,0.12001,21715.0
12-01-2026 13:40,25745.1,0.13906066240644568,0.1348,0.1253495975247994,0.11842,0.1158,0.11363,0.11035,0.10893,0.10798,0.10722037025273948,0.10728759071625463,0.10789,0.10922,0.1109,0.19178,0.18636215052766014,0.1807310180792359,0.1750321609550539,0.16951,0.16359,0.15776,0.1521,0.14563,0.13943,0.13479753517399165,0.130064648309665,0.12541,0.12045,21710.0
12-01-2026 13:45,25739.05,0.14182,0.13243,0.1274,0.12355,0.11938,0.11529,0.11248,0.11011,0.1089,0.10768,0.10761,0.10793,0.10927,0.11099,0.1940349364968325,0.1877037766984594,0.18113,0.17536,0.16902,0.16257,0.15702,0.15116,0.14456688955790556,0.13813,0.13379,0.1287,0.12433,0.11944572948877696,21705.0
12-01-2026 13:50,25735.6,0.14107665375013453,0.13555249060672733,0.13043465382069963,0.12561,0.12169,0.11822,0.11384,0.1118,0.1105,0.10937,0.10905978111736689,0.10914,0.11039,0.11193,0.19298,0.18672,0.18206,0.17617,0.16944863146698586,0.16319,0.15763,0.15127,0.14468,0.13839,0.13388,0.12816,0.12364,0.11821,21700.0
12-01-2026 13:55,25743.25,0.13752,0.12317,0.1274,0.12181,0.11763,0.11525,0.11133,0.10985,0.10855,0.10762600478978426,0.10716,0.1077,0.10896961803073191,0.11096,0.1939285617518598,0.18885,0.18292542605364476,0.17682753677068253,0.17081,0.16449,0.15855,0.15269,0.14559,0.1401972668949847,0.13473,0.12989750048144713,0.12508,0.11957,21695.0
12-01-2026 14:00,25734.9,0.13141,0.12459,0.12230819720695263,0.12034,0.11662267751389754,0.11320796846729826,0.11059,0.10946,0.10815,0.10718,0.10723,0.1077993787010191,0.1089663151038745,0.11075,0.19338,0.18746,0.18195534786563425,0.1766,0.17053,0.16404,0.15779628296387654,0.1515893385604689,0.14558832699337604,0.13956,0.13488,0.12952,0.12424832539790175,0.11936,21690.0
12-01-2026 14:05,25732.75,0.13756,0.13142,0.12339,0.12785,0.12267,0.11871,0.1151826470224849,0.11212,0.11084288427365936,0.10958,0.1091969244938436,0.10908,0.10860798287090911,0.10880882666901709,0.19324,0.18731,0.18188,0.17644,0.16982,0.16312,0.15716414281202318,0.15116,0.1449441394638673,0.1384,0.1332607880128136,0.12785,0.12289,0.11768,21685.0
12-01-2026 14:10,25739.35,0.13633941044935283,0.13049,0.12053,0.11683559628088414,0.11324,0.11198,0.10906,0.10643,0.10608,0.10546,0.10522,0.10593,0.10749547971110808,0.10964,0.19315,0.18786,0.18327,0.17686131369800362,0.17067,0.16446,0.15848,0.15258,0.14639335959905725,0.13985,0.13485606214524037,0.12965,0.12533,0.11911,21680.0
12-01-2026 14:15,25729.15,0.13958,0.13351,0.12656,0.1222,0.11842,0.11527,0.11214211527281627,0.10986,0.10878,0.10763,0.10776,0.1082,0.10965,0.11154,0.19299,0.1865,0.18163,0.17544277987283033,0.16915908167063418,0.16309,0.15715,0.15097,0.14479,0.13865,0.13344,0.12852587848391206,0.12363,0.11826,21675.0
12-01-2026 14:20,25736.35,0.15148179295552633,0.14464,0.13888,0.13311,0.1279,0.12305262437708823,0.11872,0.11572,0.11399,0.11222,0.1114029835964229,0.11128,0.11182,0.11308431190316705,0.19212,0.1869,0.18105,0.17619,0.1699,0.16246,0.15605754457534218,0.14969910029559994,0.1435953106023994,0.13731,0.1324,0.12651,0.12095476031200539,0.11595,21670.0
12-01-2026 14:25,25762.75,0.13676,0.13189,0.12698,0.12283,0.11747,0.11438,0.11065,0.10897,0.1075,0.1065,0.10599,0.10634898108942967,0.10746,0.10866742729387818,0.19377,0.1881353312153884,0.1825,0.17716,0.17083639458531388,0.16475,0.15889,0.15272416770644284,0.1465507204654847,0.14034,0.13525,0.12988,0.12539,0.1197,21665.0
12-01-2026 14:30,25753.1,0.12384232457756411,0.11977,0.11613,0.11389,0.11126,0.10877794288826911,0.10683,0.10553,0.10493,0.10422,0.10463924898850946,0.10536,0.10669,0.10846,0.19326,0.18812667961617305,0.18279,0.17731,0.17081952001686643,0.16471,0.15875,0.15268,0.14634,0.14043,0.13567,0.13022,0.1255,0.12037,21660.0
12-01-2026 14:35,25716.7,0.15174,0.14512,0.13909,0.13307,0.12727,0.12346,0.11932,0.11628058128455673,0.11373831617945401,0.11195923302459154,0.11126,0.11126,0.11167127349746572,0.11261762402074048,0.19086,0.18502,0.17934,0.17431,0.16802,0.16121,0.15532,0.14912677448494824,0.1426,0.13638,0.13169,0.12575,0.12104,0.11523595119621977,21655.0
12-01-2026 14:40,25749.0,0.14146,0.13356845605469345,0.12715,0.12317,0.11929950193412235,0.11552,0.11292,0.11058,0.10931,0.10795,0.10775,0.10821,0.10914623113098129,0.11043,0.19276,0.18761,0.18249,0.17620114390385438,0.1702,0.16393005153833162,0.15785,0.15176973313242925,0.14553,0.13957,0.13458,0.12875,0.12421,0.11864407767609364,21650.0
12-01-2026 14:45,25763.85,0.13183,0.12670580358815053,0.12209,0.1183772411010926,0.11506,0.11314,0.11013,0.10793,0.10695627135385291,0.1062724221903321,0.10594128340009604,0.10592,0.10718,0.10831578268565922,0.19416,0.18743,0.18243900983658629,0.17764,0.17176,0.16465,0.15882,0.15287,0.14681643230977456,0.14051,0.13534,0.12992,0.12460751359123613,0.11968,21645.0
12-01-2026 14:50,25774.05,0.14353,0.13758,0.13082,0.12617,0.12201614701216389,0.11819,0.11434,0.11136,0.10931941677213178,0.10794,0.10689,0.10699361456264608,0.10767652917359802,0.10916,0.19388,0.18866,0.18287088637365506,0.17722,0.1706,0.16408,0.1581745123445153,0.15221,0.14529,0.13945,0.13405887706189878,0.12857,0.12345,0.11752693079668221,21640.0
12-01-2026 14:55,25796.15,0.14247,0.13767,0.13126,0.1254,0.12008,0.11677,0.11369,0.11074,0.10988,0.10782,0.10700405272099583,0.10694,0.10774,0.10875,0.19471,0.189,0.18312,0.17722,0.17063,0.1644415893131036,0.15838,0.1520723322477287,0.14561,0.1399937777793568,0.13418,0.12901266946373696,0.12416,0.11959441873574861,21635.0
12-01-2026 15:00,25785.15,0.13593,0.13388,0.12688,0.1223,0.11803,0.11433,0.11181,0.10984,0.10787569655645576,0.10640058896397495,0.10578,0.10594,0.10639,0.10766,0.19616634414630596,0.18966402623328388,0.183,0.17702,0.17066,0.164314565327233,0.1582,0.15202,0.14524,0.1396519526338532,0.13420458789513998,0.12898,0.12431,0.11883,21630.0
12-01-2026 15:05,25789.75,0.1304,0.12499,0.12171,0.11729,0.11382,0.1119,0.1089,0.1073295861596878,0.10626,0.10491,0.10468389135832243,0.10472,0.10536,0.10686,0.19505473105521087,0.18854,0.18376,0.17824,0.17164891798255982,0.16520618553899794,0.15899,0.15311,0.14667,0.14017,0.13508,0.1300361700990357,0.12499,0.11971,21625.0
12-01-2026 15:10,25785.05,0.1341556453164139,0.12841,0.11964,0.1167,0.11357041699718523,0.11045,0.10802,0.10614094798728928,0.10497,0.10326,0.10320151067197565,0.10355720602571322,0.10447627639770057,0.10601,0.19482,0.18819,0.1831793527914822,0.17836,0.17144,0.16481,0.15909,0.15280376042809113,0.14641011511651314,0.13992,0.13472,0.1292,0.12462,0.11945,21620.0
12-01-2026 15:15,25782.95,0.1396182034558473,0.13489,0.12809536910056063,0.12250907118744045,0.11744,0.11417,0.11137,0.10853,0.10738,0.1052,0.10474,0.10481,0.10563,0.10705,0.19663,0.1911774964330356,0.18520670566098005,0.17933,0.17261,0.16587,0.16024,0.15365754779179722,0.14687,0.14062,0.13514,0.12983614049505277,0.12452,0.11877,21615.0
12-01-2026 15:20,25786.05,0.1398451309892865,0.1337630584373476,0.12843,0.1228,0.11761,0.11465,0.1115,0.10893,0.10713,0.10521,0.10499416621082008,0.10501590321465842,0.10526,0.1067,0.19815,0.19091,0.18787,0.181539005229895,0.174602521328463,0.16785,0.16132035617903628,0.1549741669122123,0.14852,0.14213,0.13614,0.13,0.12417382033963496,0.11872,21610.0
12-01-2026 15:25,25801.35,0.13043,0.12173,0.11800682717934802,0.11453395211701631,0.11127,0.10846644821958233,0.10605,0.10462,0.10349,0.10165,0.10145,0.10137,0.10221,0.10465,0.19547,0.19534,0.18691,0.18088,0.17386081487629484,0.16707,0.16224,0.15508,0.14874916443186148,0.14221,0.13697,0.13075,0.1252,0.11944,21605.0
13-01-2026 09:15,25853.0,0.10138,0.10057,0.10156,0.10046488254467018,0.09950663217987665,0.09894,0.09813847000311554,0.09769007049283801,0.09738,0.09746820341156814,0.09726,0.09771,0.0992,0.10094,0.19934,0.19786,0.19045798935437303,0.1824,0.17542,0.16959,0.16328,0.15746,0.15049,0.14500462166874187,0.13946,0.13333,0.12841,0.12266,20535.0
13-01-2026 09:20,25825.4,0.1301,0.12038,0.11652,0.11379,0.11063,0.10853,0.10573,0.105,0.10365,0.10229,0.10185,0.10238,0.10336,0.10516,0.2008967219957959,0.19459,0.18813,0.17948,0.17454,0.16867,0.16259,0.15580303509128518,0.14917174015865886,0.14263,0.13700856986143078,0.13143,0.12647,0.12052,20530.0
13-01-2026 09:25,25818.35,0.07494,0.07671395576846594,0.07843,0.08303450068457326,0.08732,0.09071,0.09192,0.09345,0.09489,0.09538,0.09659,0.09772,0.09926,0.10186,0.20020554008698366,0.19492,0.19107,0.18192,0.17599255965215466,0.17018,0.165108012259165,0.16014,0.15392535292042842,0.14795,0.14285809867613072,0.13807,0.13444,0.1289,20525.0
13-01-2026 09:30,25766.85,0.09386,0.09585431788280613,0.09733,0.0976098111654165,0.0985,0.09871012877956495,0.09936,0.09957,0.10004281590898598,0.10013,0.10139966189761548,0.1022,0.10407,0.10676,0.19758,0.18681,0.1874,0.18077,0.17444,0.16772,0.1615,0.1553354415698051,0.14881,0.14315,0.13844,0.133,0.12898,0.12387,20520.0
13-01-2026 09:35,25737.7,0.11826,0.11316677162688073,0.1101,0.11011,0.109,0.10757254574338757,0.10646107420474532,0.10605,0.10628,0.10556,0.10597,0.1067,0.10811,0.11024,0.19641,0.19402,0.18637120405556518,0.17834,0.17151,0.16504,0.15939,0.15322,0.14657,0.14058,0.13586,0.13051,0.12546154952343336,0.12088,20515.0
13-01-2026 09:40,25732.1,0.1187627003252422,0.11635,0.11416568304194132,0.11226,0.11061567118441337,0.1094,0.10754,0.10682,0.10672,0.10605,0.10663,0.10736,0.10873,0.11101,0.19531,0.1897,0.1851,0.17854,0.17119,0.16484,0.15903,0.15272,0.14566,0.13996,0.1353,0.12993,0.12517,0.12017,20510.0
13-01-2026 09:45,25766.4,0.10985,0.10211,0.10003417293716284,0.09765,0.09883,0.09904,0.09875298502055813,0.09892252469191767,0.09968,0.09971,0.10075,0.10208,0.10395,0.10665,0.1955596256077438,0.18954,0.18651,0.17875,0.17198,0.16605,0.15962,0.15344946147714622,0.14721,0.14102,0.13691,0.1316,0.12743,0.12286,20505.0
